Date,Tests,Confirmed,CountyKey,FIPS,Admin2,Province_State,Confirmed_r,Deaths,Date_r,countyFIPS,County Name,State,population,County
2020-08-28,5906.0,133,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1526,13,2020-08-28,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-29,6112.0,136,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1554,13,2020-08-29,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-30,6361.0,140,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1570,13,2020-08-30,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-08-31,7605.0,174,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1584,13,2020-08-31,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-01,8400.0,201,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1589,13,2020-09-01,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-02,10335.0,219,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1618,13,2020-09-02,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-03,11268.0,267,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1634,13,2020-09-03,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-04,11924.0,279,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1690,13,2020-09-04,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-05,12213.0,304,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1706,13,2020-09-05,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-06,12438.0,316,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1736,13,2020-09-06,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-07,13316.0,336,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1755,13,2020-09-07,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-08,14293.0,379,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1761,13,2020-09-08,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-09,15771.0,418,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1785,13,2020-09-09,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-10,16713.0,444,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1819,13,2020-09-10,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-11,17521.0,470,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1902,13,2020-09-11,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-12,17750.0,481,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1964,13,2020-09-12,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-13,17957.0,489,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1991,13,2020-09-13,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-14,18973.0,513,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,1998,13,2020-09-14,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-15,19918.0,545,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2029,13,2020-09-15,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-16,21589.0,575,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2082,13,2020-09-16,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-17,22400.0,591,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2113,13,2020-09-17,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-18,23050.0,617,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2142,13,2020-09-18,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-19,23268.0,628,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2184,13,2020-09-19,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-20,23402.0,643,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2210,13,2020-09-20,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-21,24162.0,661,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2233,13,2020-09-21,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-22,24987.0,687,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2269,13,2020-09-22,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-23,26589.0,741,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2312,13,2020-09-23,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-24,27436.0,787,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2347,13,2020-09-24,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-25,28322.0,805,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2391,13,2020-09-25,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-26,28634.0,839,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2483,13,2020-09-26,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-27,28921.0,862,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2523,13,2020-09-27,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-28,29680.0,878,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2566,13,2020-09-28,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-29,30513.0,900,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2590,13,2020-09-29,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-09-30,31844.0,924,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2652,13,2020-09-30,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-01,32870.0,945,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2687,13,2020-10-01,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-02,33746.0,957,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2730,13,2020-10-02,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-03,34089.0,961,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2777,13,2020-10-03,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-04,34405.0,977,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2812,13,2020-10-04,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-05,35190.0,1005,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2843,13,2020-10-05,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-06,36101.0,1031,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2866,13,2020-10-06,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-07,37634.0,1067,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2914,13,2020-10-07,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-08,38695.0,1107,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,2960,13,2020-10-08,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-09,39701.0,1139,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3035,13,2020-10-09,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-10,40065.0,1147,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3080,13,2020-10-10,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-11,40324.0,1158,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3130,13,2020-10-11,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-12,41164.0,1186,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3169,13,2020-10-12,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-13,41986.0,1208,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3204,13,2020-10-13,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-14,43502.0,1244,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3244,13,2020-10-14,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-15,44519.0,1256,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3311,13,2020-10-15,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-16,45394.0,1268,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3377,13,2020-10-16,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-17,45641.0,1276,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3428,14,2020-10-17,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-18,45886.0,1295,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3464,14,2020-10-18,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-19,46889.0,1336,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3509,14,2020-10-19,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-20,47965.0,1371,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3547,14,2020-10-20,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-21,49472.0,1429,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3587,14,2020-10-21,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-22,50542.0,1463,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3695,15,2020-10-22,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-23,51303.0,1489,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3759,15,2020-10-23,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-24,51585.0,1516,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3836,15,2020-10-24,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-25,51826.0,1524,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3918,15,2020-10-25,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-26,53081.0,1580,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,3967,15,2020-10-26,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-27,54292.0,1645,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4024,16,2020-10-27,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-28,55899.0,1709,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4098,16,2020-10-28,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-29,56767.0,1730,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4246,16,2020-10-29,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-30,57506.0,1756,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4365,16,2020-10-30,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-10-31,57735.0,1763,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4421,16,2020-10-31,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-01,58017.0,1785,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4499,17,2020-11-01,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-02,58972.0,1813,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4622,17,2020-11-02,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-03,60296.0,1889,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4688,17,2020-11-03,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-04,61773.0,2004,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,4816,17,2020-11-04,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-05,62829.0,2075,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,5003,18,2020-11-05,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-06,63738.0,2124,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,5137,19,2020-11-06,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-07,64130.0,2157,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,5294,22,2020-11-07,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-08,64488.0,2189,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,5446,22,2020-11-08,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-09,65703.0,2247,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,5570,22,2020-11-09,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-10,66857.0,2333,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,5746,22,2020-11-10,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-11,68463.0,2388,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,5842,22,2020-11-11,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-12,69524.0,2428,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,6046,23,2020-11-12,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
2020-11-13,70376.0,2460,"Tippecanoe, Indiana, US",18157.0,Tippecanoe,Indiana,6132,23,2020-11-13,18157.0,Tippecanoe County,Indiana,195732.0,Tippecanoe
