Date,County,County_2020-10-23,County_2020-10-24,County_2020-10-25,County_2020-10-26,County_2020-10-27,County_2020-10-28,County_2020-10-29,County_2020-10-30,County_2020-10-31,County_2020-11-01,County_2020-11-02,County_2020-11-03,County_2020-11-04,County_2020-11-05,County_2020-11-06,County_2020-11-07,County_2020-11-08,County_2020-11-09,County_2020-11-10,County_2020-11-11,County_2020-11-12,County_2020-11-13,County_2020-11-14,State,State_2020-10-23,State_2020-10-24,State_2020-10-25,State_2020-10-26,State_2020-10-27,State_2020-10-28,State_2020-10-29,State_2020-10-30,State_2020-10-31,State_2020-11-01,State_2020-11-02,State_2020-11-03,State_2020-11-04,State_2020-11-05,State_2020-11-06,State_2020-11-07,State_2020-11-08,State_2020-11-09,State_2020-11-10,State_2020-11-11,State_2020-11-12,State_2020-11-13,State_2020-11-14,Status,Status_2020-10-23,Status_2020-10-24,Status_2020-10-25,Status_2020-10-26,Status_2020-10-27,Status_2020-10-28,Status_2020-10-29,Status_2020-10-30,Status_2020-10-31,Status_2020-11-01,Status_2020-11-02,Status_2020-11-03,Status_2020-11-04,Status_2020-11-05,Status_2020-11-06,Status_2020-11-07,Status_2020-11-08,Status_2020-11-09,Status_2020-11-10,Status_2020-11-11,Status_2020-11-12,Status_2020-11-13,Status_2020-11-14,University,University_2020-10-23,University_2020-10-24,University_2020-10-25,University_2020-10-26,University_2020-10-27,University_2020-10-28,University_2020-10-29,University_2020-10-30,University_2020-10-31,University_2020-11-01,University_2020-11-02,University_2020-11-03,University_2020-11-04,University_2020-11-05,University_2020-11-06,University_2020-11-07,University_2020-11-08,University_2020-11-09,University_2020-11-10,University_2020-11-11,University_2020-11-12,University_2020-11-13,University_2020-11-14
2020-09-15,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,1644.8571428571433,1644.8571428571433,1644.857142857143,1644.857142857143,1644.8571428571427,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.8571428571427,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,1644.857142857143,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857
2020-09-16,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857144,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857144,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,1741.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,29.28571428571429,29.28571428571429,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.285714285714285,29.28571428571429,29.285714285714285,29.285714285714285,29.285714285714285
2020-09-17,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857142,31.142857142857146,31.142857142857146,31.142857142857146,31.142857142857142,31.142857142857146,31.142857142857146,31.142857142857146,1760.1428571428567,1760.1428571428567,1760.142857142857,1760.142857142857,1760.1428571428573,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,1760.142857142857,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,27.0,27.0,27.000000000000004,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
2020-09-18,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,33.285714285714285,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857144,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857142,1746.2857142857144,1746.2857142857142,1746.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854,25.857142857142854
2020-09-19,20.57142857142857,20.57142857142857,20.571428571428573,20.571428571428573,20.57142857142857,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857142,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857142,1816.2857142857144,1816.2857142857144,1816.2857142857142,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,1816.2857142857144,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285
2020-09-20,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,1812.7142857142858,1812.7142857142858,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142858,1812.7142857142858,1812.7142857142856,1812.7142857142858,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,1812.7142857142856,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143,25.42857142857143
2020-09-21,20.0,20.0,20.0,20.0,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1824.1428571428567,1824.1428571428567,1824.142857142857,1824.142857142857,1824.142857142857,1824.1428571428573,1824.1428571428567,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.1428571428573,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.142857142857,1824.1428571428567,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715
2020-09-22,11.571428571428573,11.571428571428573,11.571428571428571,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428571,11.571428571428571,11.571428571428573,11.571428571428571,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,11.571428571428573,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,28.142857142857146,28.142857142857146,28.142857142857142,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857142,28.142857142857146,28.142857142857142,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146,28.142857142857146
2020-09-23,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714288,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714288,15.285714285714288,15.285714285714285,15.285714285714285,15.285714285714285,15.285714285714285,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.428571428572,1822.428571428572,1822.4285714285709,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.428571428572,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.4285714285716,1822.428571428572,1822.4285714285716,1822.4285714285716,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,28.714285714285715,28.714285714285715,28.714285714285715,28.714285714285715,28.71428571428571,28.71428571428571,28.71428571428571,28.714285714285715,28.714285714285715,28.71428571428571,28.714285714285715,28.71428571428571,28.714285714285715,28.714285714285715,28.714285714285715,28.714285714285715,28.71428571428571,28.714285714285715,28.714285714285715,28.714285714285715,28.714285714285715,28.714285714285715,28.714285714285715,28.714285714285715
2020-09-24,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285712,15.714285714285712,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285715,15.714285714285712,15.714285714285715,15.714285714285712,15.714285714285715,15.714285714285715,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857142,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857142,1849.2857142857142,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,1849.2857142857144,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,30.0,30.0,30.0,30.0,30.000000000000004,30.0,30.000000000000004,30.0,30.0,30.0,30.0,30.0,30.0,30.000000000000004,30.0,30.0,30.0,30.0,30.0,30.0,30.000000000000004,30.0,30.000000000000004,30.000000000000004
2020-09-25,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142858,1931.7142857142856,1931.7142857142858,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142856,1931.7142857142858,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
2020-09-26,13.857142857142858,13.857142857142858,13.857142857142858,13.857142857142856,13.857142857142858,13.857142857142858,13.857142857142858,13.857142857142856,13.857142857142858,13.857142857142858,13.857142857142858,13.857142857142858,13.857142857142858,13.857142857142858,13.857142857142858,13.857142857142856,13.857142857142856,13.857142857142858,13.857142857142858,13.857142857142856,13.857142857142858,13.857142857142858,13.857142857142858,13.857142857142858,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857142,1915.2857142857142,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857142,1915.2857142857142,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857144,1915.2857142857142,1915.2857142857144,1915.2857142857144,1915.2857142857144,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857,32.57142857142857
2020-09-27,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142858,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142858,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,1936.7142857142856,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
2020-09-28,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,16.428571428571427,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.5714285714291,1972.5714285714284,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.571428571429,1972.5714285714284,1972.571428571429,1972.571428571429,1972.571428571429,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146,34.142857142857146
2020-09-29,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.571428571428577,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,23.57142857142857,1945.2857142857142,1945.2857142857142,1945.2857142857144,1945.2857142857144,1945.2857142857144,1945.2857142857144,1945.2857142857142,1945.2857142857142,1945.2857142857142,1945.2857142857142,1945.2857142857144,1945.2857142857144,1945.2857142857144,1945.2857142857142,1945.2857142857144,1945.2857142857144,1945.2857142857144,1945.2857142857144,1945.2857142857144,1945.2857142857142,1945.2857142857144,1945.2857142857144,1945.2857142857144,1945.2857142857144,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,30.428571428571423,30.428571428571423,30.428571428571423,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.428571428571423,30.42857142857143,30.42857142857143,30.42857142857143,30.428571428571423,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.428571428571423,30.42857142857143
2020-09-30,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,18.428571428571427,2010.1428571428567,2010.1428571428567,2010.142857142857,2010.1428571428573,2010.142857142857,2010.142857142857,2010.142857142857,2010.142857142857,2010.142857142857,2010.1428571428573,2010.142857142857,2010.142857142857,2010.142857142857,2010.1428571428567,2010.142857142857,2010.142857142857,2010.142857142857,2010.142857142857,2010.1428571428573,2010.142857142857,2010.142857142857,2010.1428571428567,2010.142857142857,2010.142857142857,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,31.0,31.0,31.0,31.0,31.0,31.0,31.000000000000004,31.0,31.000000000000004,31.0,31.0,31.000000000000004,31.0,31.0,31.0,31.0,31.000000000000004,31.0,31.000000000000004,31.0,31.0,31.0,31.0,31.0
2020-10-01,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,17.714285714285715,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142858,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,1997.7142857142856,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,31.0,31.0,31.0,31.0,31.0,31.0,31.000000000000004,31.0,31.000000000000004,31.0,31.0,31.000000000000004,31.0,31.0,31.0,31.0,31.000000000000004,31.0,31.000000000000004,31.0,31.0,31.0,31.0,31.0
2020-10-02,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.000000000000004,26.0,26.0,26.000000000000004,26.000000000000004,26.000000000000004,26.0,26.0,26.0,26.0,26.0,26.0,26.0,1947.4285714285716,1947.4285714285716,1947.4285714285709,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285709,1947.4285714285716,1947.4285714285709,1947.428571428572,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,1947.4285714285716,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,27.714285714285715,27.714285714285715,27.71428571428571,27.714285714285715,27.714285714285715,27.714285714285715,27.71428571428571,27.714285714285715,27.71428571428571,27.714285714285715,27.714285714285715,27.714285714285715,27.71428571428571,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715
2020-10-03,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.71428571428571,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,25.714285714285715,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,26.57142857142857,26.57142857142857,26.57142857142857,26.571428571428577,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857,26.57142857142857
2020-10-04,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857142,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,25.142857142857146,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,1932.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146,23.142857142857146
